query_id,market,city,raw_query,results_shown,clicked,purchased,date,segment,query_volume
Q000391,GB,London,paintball,2,0,0,2026-06-14,core query,102
Q000392,GB,Glasgow,paintball,23,0,0,2026-06-03,core query,102
Q000393,GB,Birmingham,go karting,2,1,1,2026-06-07,core query,73
Q000394,GB,London,gym,24,1,0,2026-06-16,core query,88
Q000395,GB,Glasgow,susshi,31,0,0,2026-06-11,misspelling,4
Q000396,GB,London,sports massage,2,0,0,2026-06-29,core query,74
Q000397,GB,Birmingham,brunch,7,1,0,2026-06-22,core query,76
Q000398,GB,London,shark diving,0,0,0,2026-06-21,no-inventory intent,79
Q000399,GB,London,supercar track day,0,0,0,2026-06-06,no-inventory intent,85
Q000400,GB,Glasgow,haircut,13,1,0,2026-06-01,core query,79
Q000401,GB,Birmingham,eyelash extensions,4,1,1,2026-06-11,core query,87
Q000402,GB,Birmingham,couples massage,17,0,0,2026-06-04,core query,70
Q000403,GB,London,crossfit,10,0,0,2026-06-19,core query,84
Q000404,GB,Glasgow,paintball,8,1,0,2026-06-20,core query,102
Q000405,GB,Glasgow,hot air balloon ride,0,0,0,2026-06-08,no-inventory intent,94
Q000406,GB,Manchester,back massage,2,0,0,2026-06-06,core query,78
Q000407,GB,Birmingham,personal trainer,0,0,0,2026-06-10,core query,72
Q000408,GB,London,facial,24,0,0,2026-06-30,core query,86
Q000409,GB,London,go karting,21,0,0,2026-06-22,core query,73
Q000410,GB,London,thai massage,0,0,0,2026-06-28,core query,76
Q000411,GB,London,hot air balloon ride,0,0,0,2026-06-15,no-inventory intent,94
Q000412,GB,London,escape room,20,1,0,2026-06-28,core query,87
Q000413,GB,Birmingham,eyelash extensions,25,1,0,2026-06-02,core query,87
Q000414,GB,Birmingham,helicopter tour,0,0,0,2026-06-06,no-inventory intent,100
Q000415,GB,Manchester,hot air balloon ride,0,0,0,2026-06-07,no-inventory intent,94
Q000416,GB,London,shark diving,0,0,0,2026-06-09,no-inventory intent,79
Q000417,GB,Birmingham,crossfit,2,0,0,2026-06-07,core query,84
Q000418,GB,Birmingham,pilates,22,0,0,2026-06-28,core query,72
Q000419,GB,Glasgow,crossfit,14,1,0,2026-06-23,core query,84
Q000420,GB,London,haircut,4,1,0,2026-06-01,core query,79
Q000421,GB,London,bowling,18,1,1,2026-06-26,core query,73
Q000422,GB,Birmingham,brunch,1,1,0,2026-06-25,core query,76
Q000423,GB,Glasgow,supercar track day,0,0,0,2026-06-16,no-inventory intent,85
Q000424,GB,Manchester,hot air balloon ride,0,0,0,2026-06-11,no-inventory intent,94
Q000425,GB,Glasgow,shark diving,0,0,0,2026-06-16,no-inventory intent,79
Q000426,GB,London,pizza deal,14,1,0,2026-06-26,core query,86
Q000427,GB,Manchester,pilates,13,0,0,2026-06-27,core query,72
Q000428,GB,Glasgow,back massage,11,1,1,2026-06-30,core query,78
Q000429,GB,Birmingham,yoga class,13,0,0,2026-06-03,core query,74
Q000430,GB,Glasgow,pizza deal,11,1,0,2026-06-07,core query,86
Q000431,GB,Birmingham,sports massage,22,0,0,2026-06-12,core query,74
Q000432,GB,London,thai massage,2,0,0,2026-06-14,core query,76
Q000433,GB,London,couples massage,15,0,0,2026-06-30,core query,70
Q000434,GB,London,supercar track day,0,0,0,2026-06-21,no-inventory intent,85
Q000435,GB,London,supercar track day,0,0,0,2026-06-25,no-inventory intent,85
Q000436,GB,Birmingham,gym,4,1,1,2026-06-08,core query,88
Q000437,GB,London,go karting,9,1,0,2026-06-07,core query,73
Q000438,GB,Manchester,city tour,0,0,0,2026-06-19,core query,72
Q000439,GB,Glasgow,deep tissue massage,13,1,0,2026-06-10,core query,77
Q000440,GB,Manchester,haircut,16,0,0,2026-06-13,core query,79
Q000441,GB,London,thaai massage,1,0,0,2026-06-23,misspelling,1
Q000442,GB,Manchester,couples massage,0,0,0,2026-06-14,core query,70
Q000443,GB,London,hot air balloon ride,0,0,0,2026-06-03,no-inventory intent,94
Q000444,GB,London,manicure,17,0,0,2026-06-08,core query,74
Q000445,GB,Glasgow,escape room,5,1,1,2026-06-19,core query,87
Q000446,GB,London,couples massage,9,0,0,2026-06-06,core query,70
Q000447,GB,Manchester,manicure,2,0,0,2026-06-20,core query,74
Q000448,GB,London,susui,38,0,0,2026-06-02,misspelling,1
Q000449,GB,London,haircut,25,0,0,2026-06-14,core query,79
Q000450,GB,Manchester,skydiving,0,0,0,2026-06-28,no-inventory intent,91
Q000451,GB,London,skydiving,0,0,0,2026-06-25,no-inventory intent,91
Q000452,GB,Manchester,bowling,40,0,0,2026-06-13,core query,73
Q000453,GB,Birmingham,haircut,21,0,0,2026-06-27,core query,79
Q000454,GB,Birmingham,hot air balloon ride,0,0,0,2026-06-20,no-inventory intent,94
Q000455,GB,Manchester,supercar track day,0,0,0,2026-06-06,no-inventory intent,85
Q000456,GB,Birmingham,go karting,13,0,0,2026-06-30,core query,73
Q000457,GB,Manchester,shark diving,0,0,0,2026-06-03,no-inventory intent,79
Q000458,GB,Birmingham,eyelash extensions,2,0,0,2026-06-20,core query,87
Q000459,GB,London,supercar track day,0,0,0,2026-06-01,no-inventory intent,85
Q000460,GB,Birmingham,brunch,0,0,0,2026-06-01,core query,76
Q000461,GB,London,eyelash extensions,13,1,1,2026-06-07,core query,87
Q000462,GB,London,go krting,1,0,0,2026-06-27,misspelling,1
Q000463,GB,London,escape room,25,1,0,2026-06-20,core query,87
Q000464,GB,London,steak dinner,0,0,0,2026-06-20,core query,85
Q000465,GB,London,thai massage,22,0,0,2026-06-10,core query,76
Q000466,GB,London,paintball,21,1,0,2026-06-18,core query,102
Q000467,GB,Birmingham,indian restaurant,7,1,0,2026-06-06,core query,85
Q000468,GB,London,back massage,6,1,1,2026-06-09,core query,78
Q000469,GB,London,hot air balloon ride,0,0,0,2026-06-19,no-inventory intent,94
Q000470,GB,Manchester,pilates,2,0,0,2026-06-04,core query,72
Q000471,GB,London,brunch,1,0,0,2026-06-05,core query,76
Q000472,GB,Birmingham,bowling,30,0,0,2026-06-26,core query,73
Q000473,GB,London,pilates,16,0,0,2026-06-14,core query,72
Q000474,GB,Glasgow,gym,8,1,0,2026-06-02,core query,88
Q000475,GB,Manchester,pizza deal,20,0,0,2026-06-02,core query,86
Q000476,GB,London,steak dinner,10,1,1,2026-06-01,core query,85
Q000477,GB,Manchester,sports massage,6,1,1,2026-06-08,core query,74
Q000478,GB,Glasgow,hot air balloon ride,0,0,0,2026-06-29,no-inventory intent,94
Q000479,GB,Manchester,indian restaurant,12,1,0,2026-06-15,core query,85
Q000480,GB,London,crossfit,14,1,0,2026-06-22,core query,84
Q000481,GB,London,thai massage,34,0,0,2026-06-09,core query,76
Q000482,GB,London,supercar track day,0,0,0,2026-06-06,no-inventory intent,85
Q000483,GB,London,sark diving,0,0,0,2026-06-05,misspelling,1
Q000484,GB,London,back massage,18,1,0,2026-06-24,core query,78
Q000485,GB,London,haircut,5,0,0,2026-06-15,core query,79
Q000486,GB,Manchester,shark diving,0,0,0,2026-06-22,no-inventory intent,79
Q000487,GB,London,bowlig,0,0,0,2026-06-03,misspelling,1
Q000488,GB,Birmingham,escape room,28,0,0,2026-06-28,core query,87
Q000489,GB,London,eyelash extensions,30,0,0,2026-06-14,core query,87
Q000490,GB,London,city tour,16,0,0,2026-06-19,core query,72
Q000491,GB,London,manicure,9,1,0,2026-06-21,core query,74
Q000492,GB,Manchester,paintball,36,0,0,2026-06-11,core query,102
Q000493,GB,Birmingham,escape rom,13,0,0,2026-06-24,misspelling,2
Q000494,GB,London,thai massage,4,1,0,2026-06-16,core query,76
Q000495,GB,London,gym,14,1,0,2026-06-14,core query,88
Q000496,GB,Manchester,paintball,2,0,0,2026-06-07,core query,102
Q000497,GB,Manchester,thai massage,4,0,0,2026-06-17,core query,76
Q000498,GB,Manchester,sports massage,0,0,0,2026-06-17,core query,74
Q000499,GB,London,sushi,0,0,0,2026-06-18,core query,71
Q000500,GB,Manchester,shark diving,0,0,0,2026-06-07,no-inventory intent,79
Q000501,GB,Manchester,go kartiug,1,0,0,2026-06-11,misspelling,1
Q000502,GB,Birmingham,brunch,12,0,0,2026-06-13,core query,76
Q000503,GB,Birmingham,pilates,1,0,0,2026-06-29,core query,72
Q000504,GB,Glasgow,paintball,2,0,0,2026-06-17,core query,102
Q000505,GB,London,couples massage,8,1,0,2026-06-24,core query,70
Q000506,GB,Manchester,yoga class,6,1,1,2026-06-23,core query,74
Q000507,GB,London,personal trainer,0,0,0,2026-06-18,core query,72
Q000508,GB,Manchester,hot air balloon ride,0,0,0,2026-06-09,no-inventory intent,94
Q000509,GB,London,indian restaurant,23,0,0,2026-06-06,core query,85
Q000510,GB,Birmingham,supercar track day,0,0,0,2026-06-16,no-inventory intent,85
Q000511,GB,London,crossfit,13,1,0,2026-06-22,core query,84
Q000512,GB,London,paontball,2,0,0,2026-06-05,misspelling,1
Q000513,GB,Glasgow,shark divong,0,0,0,2026-06-22,misspelling,1
Q000514,GB,Manchester,sports massage,23,1,1,2026-06-02,core query,74
Q000515,GB,Manchester,supercar track day,0,0,0,2026-06-12,no-inventory intent,85
Q000516,GB,Birmingham,sushi,25,0,0,2026-06-20,core query,71
Q000517,GB,London,eyelash extensions,2,0,0,2026-06-18,core query,87
Q000518,GB,London,helicopter tour,0,0,0,2026-06-07,no-inventory intent,100
Q000519,GB,Birmingham,bowling,0,0,0,2026-06-04,core query,73
Q000520,GB,London,manicure,4,1,0,2026-06-23,core query,74
Q000521,GB,Birmingham,shark diving,0,0,0,2026-06-28,no-inventory intent,79
Q000522,GB,London,suushi,2,0,0,2026-06-07,misspelling,1
Q000523,GB,Birmingham,indian restaurant,19,1,0,2026-06-03,core query,85
Q000524,GB,Birmingham,shark diving,0,0,0,2026-06-22,no-inventory intent,79
Q000525,GB,Birmingham,hot air balloon ride,0,0,0,2026-06-29,no-inventory intent,94
Q000526,GB,Manchester,haircut,15,1,0,2026-06-25,core query,79
Q000527,GB,Manchester,plates,13,0,0,2026-06-10,misspelling,1
Q000528,GB,Manchester,thai massage,1,0,0,2026-06-13,core query,76
Q000529,GB,Manchester,personal trainer,25,1,0,2026-06-23,core query,72
Q000530,GB,Glasgow,bowling,2,1,0,2026-06-08,core query,73
Q000531,GB,London,indian restaurant,9,1,1,2026-06-12,core query,85
Q000532,GB,London,sushi,15,0,0,2026-06-07,core query,71
Q000533,GB,London,crossfit,25,1,0,2026-06-14,core query,84
Q000534,GB,London,go karting,17,0,0,2026-06-12,core query,73
Q000535,GB,Manchester,sushi,8,0,0,2026-06-14,core query,71
Q000536,GB,London,escape room,7,0,0,2026-06-04,core query,87
Q000537,GB,London,indian restaurant,10,1,1,2026-06-04,core query,85
Q000538,GB,London,paintball,2,0,0,2026-06-11,core query,102
Q000539,GB,London,skydiving,0,0,0,2026-06-27,no-inventory intent,91
Q000540,GB,Birmingham,go karting,1,0,0,2026-06-07,core query,73
Q000541,GB,Birmingham,shark diving,0,0,0,2026-06-03,no-inventory intent,79
Q000542,GB,London,supercar track day,0,0,0,2026-06-21,no-inventory intent,85
Q000543,GB,Manchester,hair colour,10,1,1,2026-06-18,core query,85
Q000544,GB,Birmingham,manicure,6,1,0,2026-06-18,core query,74
Q000545,GB,Manchester,helicopter tour,0,0,0,2026-06-06,no-inventory intent,100
Q000546,GB,Manchester,shark diving,0,0,0,2026-06-21,no-inventory intent,79
Q000547,GB,Manchester,supercar track day,0,0,0,2026-06-12,no-inventory intent,85
Q000548,GB,London,haircut,8,0,0,2026-06-07,core query,79
Q000549,GB,Birmingham,thai massage,1,0,0,2026-06-13,core query,76
Q000550,GB,Manchester,yoga class,18,0,0,2026-06-24,core query,74
Q000551,GB,London,couples massage,2,0,0,2026-06-04,core query,70
Q000552,GB,Birmingham,facial,0,0,0,2026-06-02,core query,86
Q000553,GB,London,haircut,30,0,0,2026-06-28,core query,79
Q000554,GB,London,city tour,39,0,0,2026-06-24,core query,72
Q000555,GB,London,yoga class,2,0,0,2026-06-05,core query,74
Q000556,GB,Glasgow,eyelash extensions,4,0,0,2026-06-29,core query,87
Q000557,GB,Birmingham,hair colour,18,1,1,2026-06-01,core query,85
Q000558,GB,Manchester,supercar track day,0,0,0,2026-06-20,no-inventory intent,85
Q000559,GB,London,brunch,0,0,0,2026-06-15,core query,76
Q000560,GB,Birmingham,brunch,15,0,0,2026-06-24,core query,76
Q000561,GB,Manchester,steak dinner,5,1,0,2026-06-21,core query,85
Q000562,GB,Birmingham,couples massage,9,1,0,2026-06-15,core query,70
Q000563,GB,Glasgow,skydiving,0,0,0,2026-06-28,no-inventory intent,91
Q000564,GB,Glasgow,indian restaurant,0,0,0,2026-06-12,core query,85
Q000565,GB,London,bowling,16,1,1,2026-06-20,core query,73
Q000566,GB,Glasgow,couplesmassage,23,0,0,2026-06-04,misspelling,1
Q000567,GB,Glasgow,gym,0,0,0,2026-06-25,core query,88
Q000568,GB,London,supercar track day,0,0,0,2026-06-05,no-inventory intent,85
Q000569,GB,London,suhi,21,0,0,2026-06-20,misspelling,1
Q000570,GB,London,hot air balloon ride,0,0,0,2026-06-09,no-inventory intent,94
Q000571,GB,Manchester,haircuut,20,1,0,2026-06-29,misspelling,3
Q000572,GB,Glasgow,gym,18,1,1,2026-06-24,core query,88
Q000573,GB,Manchester,hair colour,22,0,0,2026-06-23,core query,85
Q000574,GB,Birmingham,steak dinner,0,0,0,2026-06-19,core query,85
Q000575,GB,Birmingham,thai massage,13,0,0,2026-06-02,core query,76
Q000576,GB,Manchester,manicure,25,1,0,2026-06-21,core query,74
Q000577,GB,London,escape room,2,0,0,2026-06-16,core query,87
Q000578,GB,Manchester,skydiving,0,0,0,2026-06-12,no-inventory intent,91
Q000579,GB,Manchester,hot air balloon ride,0,0,0,2026-06-11,no-inventory intent,94
Q000580,GB,London,back massage,0,0,0,2026-06-24,core query,78
Q000581,GB,Birmingham,couples massage,11,1,0,2026-06-09,core query,70
Q000582,GB,London,brunch,25,0,0,2026-06-12,core query,76
Q000583,GB,Manchester,sports massage,20,0,0,2026-06-16,core query,74
Q000584,GB,London,manicure,1,0,0,2026-06-04,core query,74
Q000585,GB,London,pilates,17,1,0,2026-06-08,core query,72
Q000586,GB,London,hair colour,2,0,0,2026-06-13,core query,85
Q000587,GB,London,escape room,16,1,0,2026-06-11,core query,87
Q000588,GB,London,bowuing,8,0,0,2026-06-08,misspelling,1
Q000589,GB,Birmingham,hot air balloon ride,0,0,0,2026-06-22,no-inventory intent,94
Q000590,GB,London,paintball,0,0,0,2026-06-20,core query,102
Q000591,GB,London,personal trainer,0,0,0,2026-06-17,core query,72
Q000592,GB,Birmingham,deep tissue massage,2,0,0,2026-06-12,core query,77
Q000593,GB,London,heliccopter tour,0,0,0,2026-06-30,misspelling,1
Q000594,GB,London,crossfit,1,0,0,2026-06-18,core query,84
Q000595,GB,Birmingham,crossfit,16,1,0,2026-06-27,core query,84
Q000596,GB,London,personal trainer,37,0,0,2026-06-03,core query,72
Q000597,GB,London,escape room,15,1,0,2026-06-10,core query,87
Q000598,GB,Birmingham,pizza deal,9,1,1,2026-06-26,core query,86
Q000599,GB,London,supercar track day,0,0,0,2026-06-01,no-inventory intent,85
Q000600,GB,Manchester,crossfit,1,0,0,2026-06-29,core query,84
Q000601,GB,London,pilates,2,0,0,2026-06-11,core query,72
Q000602,GB,Glasgow,hair colour,22,1,0,2026-06-10,core query,85
Q000603,GB,London,gym,20,1,1,2026-06-21,core query,88
Q000604,GB,London,hot air balloon ride,0,0,0,2026-06-29,no-inventory intent,94
Q000605,GB,Manchester,helicopter tour,0,0,0,2026-06-21,no-inventory intent,100
Q000606,GB,Birmingham,steak dinner,22,1,0,2026-06-20,core query,85
Q000607,GB,London,hair colour,2,0,0,2026-06-12,core query,85
Q000608,GB,Manchester,hair colour,26,0,0,2026-06-19,core query,85
Q000609,GB,Glasgow,helicopter tour,0,0,0,2026-06-13,no-inventory intent,100
Q000610,GB,Birmingham,sports massage,2,0,0,2026-06-09,core query,74
Q000611,GB,Manchester,supercr track day,0,0,0,2026-06-17,misspelling,1
Q000612,GB,London,pizza deal,9,1,1,2026-06-02,core query,86
Q000613,GB,Manchester,pizza deal,0,0,0,2026-06-09,core query,86
Q000614,GB,London,gym,10,0,0,2026-06-23,core query,88
Q000615,GB,Birmingham,escape room,6,0,0,2026-06-08,core query,87
Q000616,GB,London,city tour,0,0,0,2026-06-27,core query,72
Q000617,GB,London,deep tissue massage,0,0,0,2026-06-28,core query,77
Q000618,GB,Manchester,sushi,17,1,0,2026-06-06,core query,71
Q000619,GB,London,back massage,15,1,0,2026-06-05,core query,78
Q000620,GB,London,skydiving,0,0,0,2026-06-12,no-inventory intent,91
Q000621,GB,Birmingham,sports massage,15,1,0,2026-06-17,core query,74
Q000622,GB,Manchester,escape room,6,0,0,2026-06-11,core query,87
Q000623,GB,London,manicure,1,0,0,2026-06-22,core query,74
Q000624,GB,Birmingham,skydiving,0,0,0,2026-06-16,no-inventory intent,91
Q000625,GB,Glasgow,indian restaurant,1,0,0,2026-06-13,core query,85
Q000626,GB,Manchester,gym,0,0,0,2026-06-17,core query,88
Q000627,GB,London,brunch,28,1,0,2026-06-05,core query,76
Q000628,GB,London,thai massage,29,1,0,2026-06-06,core query,76
Q000629,GB,Glasgow,haircut,4,0,0,2026-06-17,core query,79
Q000630,GB,London,facial,0,0,0,2026-06-15,core query,86
Q000631,GB,London,couples massage,11,1,0,2026-06-11,core query,70
Q000632,GB,London,supercar track day,0,0,0,2026-06-07,no-inventory intent,85
Q000633,GB,Manchester,supercar track day,0,0,0,2026-06-14,no-inventory intent,85
Q000634,GB,London,hair colour,9,1,0,2026-06-09,core query,85
Q000635,GB,London,steak dinner,2,0,0,2026-06-26,core query,85
Q000636,GB,Manchester,eyelash extensions,12,0,0,2026-06-29,core query,87
Q000637,GB,Manchester,eyelash extensions,5,1,1,2026-06-03,core query,87
Q000638,GB,Birmingham,helicopter tour,0,0,0,2026-06-21,no-inventory intent,100
Q000639,GB,Glasgow,pizza deal,1,0,0,2026-06-24,core query,86
Q000640,GB,London,manicure,24,1,0,2026-06-29,core query,74
Q000641,GB,London,helicopter tour,0,0,0,2026-06-17,no-inventory intent,100
Q000642,GB,Manchester,personal trainer,16,0,0,2026-06-05,core query,72
Q000643,GB,Manchester,couples massage,0,0,0,2026-06-26,core query,70
Q000644,GB,Glasgow,supercar track day,0,0,0,2026-06-13,no-inventory intent,85
Q000645,GB,Birmingham,paintball,17,0,0,2026-06-28,core query,102
Q000646,GB,London,eyelash extensions,2,0,0,2026-06-01,core query,87
Q000647,GB,London,supercar track day,0,0,0,2026-06-07,no-inventory intent,85
Q000648,GB,London,sushi,12,1,1,2026-06-27,core query,71
Q000649,GB,London,sushi,19,1,0,2026-06-22,core query,71
Q000650,GB,London,yoga class,24,1,0,2026-06-24,core query,74
Q000651,GB,London,haircuut,30,0,0,2026-06-03,misspelling,3
Q000652,GB,Birmingham,thai massage,1,0,0,2026-06-20,core query,76
Q000653,GB,Glasgow,inddian restaurant,18,0,0,2026-06-29,misspelling,1
Q000654,GB,London,pizza deal,16,0,0,2026-06-22,core query,86
Q000655,GB,Manchester,yoga class,0,0,0,2026-06-28,core query,74
Q000656,GB,London,deep tissue massage,1,0,0,2026-06-26,core query,77
Q000657,GB,Glasgow,hot air balloon ride,0,0,0,2026-06-03,no-inventory intent,94
Q000658,GB,London,pilates,2,0,0,2026-06-07,core query,72
Q000659,GB,London,bowling,1,0,0,2026-06-23,core query,73
Q000660,GB,London,escape room,19,1,1,2026-06-02,core query,87
Q000661,GB,Manchester,hot air balloon ride,0,0,0,2026-06-01,no-inventory intent,94
Q000662,GB,Glasgow,facial,1,0,0,2026-06-28,core query,86
Q000663,GB,Manchester,back massage,23,1,1,2026-06-14,core query,78
Q000664,GB,Birmingham,hair colour,0,0,0,2026-06-29,core query,85
Q000665,GB,Manchester,skydiving,0,0,0,2026-06-01,no-inventory intent,91
Q000666,GB,Glasgow,facial,17,0,0,2026-06-15,core query,86
Q000667,GB,Glasgow,go karting,10,1,1,2026-06-05,core query,73
Q000668,GB,Manchester,crrossfit,6,0,0,2026-06-22,misspelling,1
Q000669,GB,Birmingham,go kartiing,1,0,0,2026-06-20,misspelling,1
Q000670,GB,Birmingham,skydiving,0,0,0,2026-06-29,no-inventory intent,91
Q000671,GB,London,pizza deal,1,0,0,2026-06-18,core query,86
Q000672,GB,London,brunch,2,0,0,2026-06-30,core query,76
Q000673,GB,Manchester,deep tissue massage,2,0,0,2026-06-21,core query,77
Q000674,GB,Glasgow,go karuing,0,0,0,2026-06-15,misspelling,1
Q000675,GB,London,hot air balloon ride,0,0,0,2026-06-02,no-inventory intent,94
Q000676,GB,London,supercar track day,0,0,0,2026-06-16,no-inventory intent,85
Q000677,GB,London,hot air balloon ride,0,0,0,2026-06-12,no-inventory intent,94
Q000678,GB,Birmingham,yoga class,13,0,0,2026-06-20,core query,74
Q000679,GB,Birmingham,hot air balloon ride,0,0,0,2026-06-15,no-inventory intent,94
Q000680,GB,London,city tour,0,0,0,2026-06-09,core query,72
Q000681,GB,London,hair colour,21,1,0,2026-06-06,core query,85
Q000682,GB,London,supercar track day,0,0,0,2026-06-04,no-inventory intent,85
Q000683,GB,London,shark diving,0,0,0,2026-06-24,no-inventory intent,79
Q000684,GB,London,pizza deal,15,0,0,2026-06-16,core query,86
Q000685,GB,Glasgow,manicure,15,1,1,2026-06-25,core query,74
Q000686,GB,London,sushi,1,0,0,2026-06-15,core query,71
Q000687,GB,Birmingham,steak ddinner,2,0,0,2026-06-29,misspelling,1
Q000688,GB,Glasgow,suercar track day,0,0,0,2026-06-04,misspelling,1
Q000689,GB,London,paintball,2,0,0,2026-06-05,core query,102
Q000690,GB,London,eyelash extensions,0,0,0,2026-06-27,core query,87
