query_id,market,city,raw_query,results_shown,clicked,purchased,date
Q000467,GB,Birmingham,indian restaurant,7,1,0,2026-06-06
Q000468,GB,London,back massage,6,1,1,2026-06-09
Q000469,GB,London,hot air balloon ride,0,0,0,2026-06-19
Q000470,GB,Manchester,pilates,2,0,0,2026-06-04
Q000471,GB,London,brunch,1,0,0,2026-06-05
Q000472,GB,Birmingham,bowling,30,0,0,2026-06-26
Q000473,GB,London,pilates,16,0,0,2026-06-14
Q000474,GB,Glasgow,gym,8,1,0,2026-06-02
Q000475,GB,Manchester,pizza deal,20,0,0,2026-06-02
Q000476,GB,London,steak dinner,10,1,1,2026-06-01
Q000477,GB,Manchester,sports massage,6,1,1,2026-06-08
Q000478,GB,Glasgow,hot air balloon ride,0,0,0,2026-06-29
Q000479,GB,Manchester,indian restaurant,12,1,0,2026-06-15
Q000480,GB,London,crossfit,14,1,0,2026-06-22
Q000481,GB,London,thai massage,34,0,0,2026-06-09
Q000482,GB,London,supercar track day,0,0,0,2026-06-06
Q000483,GB,London,sark diving,0,0,0,2026-06-05
Q000484,GB,London,back massage,18,1,0,2026-06-24
Q000485,GB,London,haircut,5,0,0,2026-06-15
Q000486,GB,Manchester,shark diving,0,0,0,2026-06-22
Q000487,GB,London,bowlig,0,0,0,2026-06-03
Q000488,GB,Birmingham,escape room,28,0,0,2026-06-28
Q000489,GB,London,eyelash extensions,30,0,0,2026-06-14
Q000490,GB,London,city tour,16,0,0,2026-06-19
Q000491,GB,London,manicure,9,1,0,2026-06-21
Q000492,GB,Manchester,paintball,36,0,0,2026-06-11
Q000493,GB,Birmingham,escape rom,13,0,0,2026-06-24
Q000494,GB,London,thai massage,4,1,0,2026-06-16
Q000495,GB,London,gym,14,1,0,2026-06-14
Q000496,GB,Manchester,paintball,2,0,0,2026-06-07
Q000497,GB,Manchester,thai massage,4,0,0,2026-06-17
Q000498,GB,Manchester,sports massage,0,0,0,2026-06-17
Q000499,GB,London,sushi,0,0,0,2026-06-18
Q000500,GB,Manchester,shark diving,0,0,0,2026-06-07
Q000501,GB,Manchester,go kartiug,1,0,0,2026-06-11
Q000502,GB,Birmingham,brunch,12,0,0,2026-06-13
Q000503,GB,Birmingham,pilates,1,0,0,2026-06-29
Q000504,GB,Glasgow,paintball,2,0,0,2026-06-17
Q000505,GB,London,couples massage,8,1,0,2026-06-24
Q000506,GB,Manchester,yoga class,6,1,1,2026-06-23
Q000507,GB,London,personal trainer,0,0,0,2026-06-18
Q000508,GB,Manchester,hot air balloon ride,0,0,0,2026-06-09
Q000509,GB,London,indian restaurant,23,0,0,2026-06-06
Q000510,GB,Birmingham,supercar track day,0,0,0,2026-06-16
Q000511,GB,London,crossfit,13,1,0,2026-06-22
Q000512,GB,London,paontball,2,0,0,2026-06-05
Q000513,GB,Glasgow,shark divong,0,0,0,2026-06-22
Q000514,GB,Manchester,sports massage,23,1,1,2026-06-02
Q000515,GB,Manchester,supercar track day,0,0,0,2026-06-12
Q000516,GB,Birmingham,sushi,25,0,0,2026-06-20
Q000517,GB,London,eyelash extensions,2,0,0,2026-06-18
Q000518,GB,London,helicopter tour,0,0,0,2026-06-07
Q000519,GB,Birmingham,bowling,0,0,0,2026-06-04
Q000520,GB,London,manicure,4,1,0,2026-06-23
Q000521,GB,Birmingham,shark diving,0,0,0,2026-06-28
Q000522,GB,London,suushi,2,0,0,2026-06-07
Q000523,GB,Birmingham,indian restaurant,19,1,0,2026-06-03
Q000524,GB,Birmingham,shark diving,0,0,0,2026-06-22
Q000525,GB,Birmingham,hot air balloon ride,0,0,0,2026-06-29
Q000526,GB,Manchester,haircut,15,1,0,2026-06-25
Q000527,GB,Manchester,plates,13,0,0,2026-06-10
Q000528,GB,Manchester,thai massage,1,0,0,2026-06-13
Q000529,GB,Manchester,personal trainer,25,1,0,2026-06-23
Q000530,GB,Glasgow,bowling,2,1,0,2026-06-08
Q000531,GB,London,indian restaurant,9,1,1,2026-06-12
Q000532,GB,London,sushi,15,0,0,2026-06-07
Q000533,GB,London,crossfit,25,1,0,2026-06-14
Q000534,GB,London,go karting,17,0,0,2026-06-12
Q000535,GB,Manchester,sushi,8,0,0,2026-06-14
Q000536,GB,London,escape room,7,0,0,2026-06-04
Q000537,GB,London,indian restaurant,10,1,1,2026-06-04
Q000538,GB,London,paintball,2,0,0,2026-06-11
Q000539,GB,London,skydiving,0,0,0,2026-06-27
Q000540,GB,Birmingham,go karting,1,0,0,2026-06-07
Q000541,GB,Birmingham,shark diving,0,0,0,2026-06-03
Q000542,GB,London,supercar track day,0,0,0,2026-06-21
Q000543,GB,Manchester,hair colour,10,1,1,2026-06-18
Q000544,GB,Birmingham,manicure,6,1,0,2026-06-18
Q000545,GB,Manchester,helicopter tour,0,0,0,2026-06-06
Q000546,GB,Manchester,shark diving,0,0,0,2026-06-21
Q000547,GB,Manchester,supercar track day,0,0,0,2026-06-12
Q000548,GB,London,haircut,8,0,0,2026-06-07
Q000549,GB,Birmingham,thai massage,1,0,0,2026-06-13
Q000550,GB,Manchester,yoga class,18,0,0,2026-06-24
Q000551,GB,London,couples massage,2,0,0,2026-06-04
Q000552,GB,Birmingham,facial,0,0,0,2026-06-02
Q000553,GB,London,haircut,30,0,0,2026-06-28
Q000554,GB,London,city tour,39,0,0,2026-06-24
Q000555,GB,London,yoga class,2,0,0,2026-06-05
Q000556,GB,Glasgow,eyelash extensions,4,0,0,2026-06-29
Q000557,GB,Birmingham,hair colour,18,1,1,2026-06-01
Q000558,GB,Manchester,supercar track day,0,0,0,2026-06-20
Q000559,GB,London,brunch,0,0,0,2026-06-15
Q000560,GB,Birmingham,brunch,15,0,0,2026-06-24
Q000561,GB,Manchester,steak dinner,5,1,0,2026-06-21
Q000562,GB,Birmingham,couples massage,9,1,0,2026-06-15
Q000563,GB,Glasgow,skydiving,0,0,0,2026-06-28
Q000564,GB,Glasgow,indian restaurant,0,0,0,2026-06-12
Q000565,GB,London,bowling,16,1,1,2026-06-20
Q000566,GB,Glasgow,couplesmassage,23,0,0,2026-06-04
Q000567,GB,Glasgow,gym,0,0,0,2026-06-25
Q000568,GB,London,supercar track day,0,0,0,2026-06-05
Q000569,GB,London,suhi,21,0,0,2026-06-20
Q000570,GB,London,hot air balloon ride,0,0,0,2026-06-09
Q000571,GB,Manchester,haircuut,20,1,0,2026-06-29
Q000572,GB,Glasgow,gym,18,1,1,2026-06-24
Q000573,GB,Manchester,hair colour,22,0,0,2026-06-23
Q000574,GB,Birmingham,steak dinner,0,0,0,2026-06-19
Q000575,GB,Birmingham,thai massage,13,0,0,2026-06-02
Q000576,GB,Manchester,manicure,25,1,0,2026-06-21
Q000577,GB,London,escape room,2,0,0,2026-06-16
Q000578,GB,Manchester,skydiving,0,0,0,2026-06-12
Q000579,GB,Manchester,hot air balloon ride,0,0,0,2026-06-11
Q000580,GB,London,back massage,0,0,0,2026-06-24
Q000581,GB,Birmingham,couples massage,11,1,0,2026-06-09
Q000582,GB,London,brunch,25,0,0,2026-06-12
Q000583,GB,Manchester,sports massage,20,0,0,2026-06-16
Q000584,GB,London,manicure,1,0,0,2026-06-04
Q000585,GB,London,pilates,17,1,0,2026-06-08
Q000586,GB,London,hair colour,2,0,0,2026-06-13
Q000587,GB,London,escape room,16,1,0,2026-06-11
Q000588,GB,London,bowuing,8,0,0,2026-06-08
Q000589,GB,Birmingham,hot air balloon ride,0,0,0,2026-06-22
Q000590,GB,London,paintball,0,0,0,2026-06-20
Q000591,GB,London,personal trainer,0,0,0,2026-06-17
Q000592,GB,Birmingham,deep tissue massage,2,0,0,2026-06-12
Q000593,GB,London,heliccopter tour,0,0,0,2026-06-30
Q000594,GB,London,crossfit,1,0,0,2026-06-18
Q000595,GB,Birmingham,crossfit,16,1,0,2026-06-27
Q000596,GB,London,personal trainer,37,0,0,2026-06-03
Q000597,GB,London,escape room,15,1,0,2026-06-10
Q000598,GB,Birmingham,pizza deal,9,1,1,2026-06-26
Q000599,GB,London,supercar track day,0,0,0,2026-06-01
Q000600,GB,Manchester,crossfit,1,0,0,2026-06-29
Q000601,GB,London,pilates,2,0,0,2026-06-11
Q000602,GB,Glasgow,hair colour,22,1,0,2026-06-10
Q000603,GB,London,gym,20,1,1,2026-06-21
Q000604,GB,London,hot air balloon ride,0,0,0,2026-06-29
Q000605,GB,Manchester,helicopter tour,0,0,0,2026-06-21
Q000606,GB,Birmingham,steak dinner,22,1,0,2026-06-20
Q000607,GB,London,hair colour,2,0,0,2026-06-12
Q000608,GB,Manchester,hair colour,26,0,0,2026-06-19
Q000609,GB,Glasgow,helicopter tour,0,0,0,2026-06-13
Q000610,GB,Birmingham,sports massage,2,0,0,2026-06-09
Q000611,GB,Manchester,supercr track day,0,0,0,2026-06-17
Q000612,GB,London,pizza deal,9,1,1,2026-06-02
Q000613,GB,Manchester,pizza deal,0,0,0,2026-06-09
Q000614,GB,London,gym,10,0,0,2026-06-23
Q000615,GB,Birmingham,escape room,6,0,0,2026-06-08
Q000616,GB,London,city tour,0,0,0,2026-06-27
Q000617,GB,London,deep tissue massage,0,0,0,2026-06-28
Q000618,GB,Manchester,sushi,17,1,0,2026-06-06
Q000619,GB,London,back massage,15,1,0,2026-06-05
Q000620,GB,London,skydiving,0,0,0,2026-06-12
Q000621,GB,Birmingham,sports massage,15,1,0,2026-06-17
Q000622,GB,Manchester,escape room,6,0,0,2026-06-11
Q000623,GB,London,manicure,1,0,0,2026-06-22
Q000624,GB,Birmingham,skydiving,0,0,0,2026-06-16
Q000625,GB,Glasgow,indian restaurant,1,0,0,2026-06-13
Q000626,GB,Manchester,gym,0,0,0,2026-06-17
Q000627,GB,London,brunch,28,1,0,2026-06-05
Q000628,GB,London,thai massage,29,1,0,2026-06-06
Q000629,GB,Glasgow,haircut,4,0,0,2026-06-17
Q000630,GB,London,facial,0,0,0,2026-06-15
Q000631,GB,London,couples massage,11,1,0,2026-06-11
Q000632,GB,London,supercar track day,0,0,0,2026-06-07
Q000633,GB,Manchester,supercar track day,0,0,0,2026-06-14
Q000634,GB,London,hair colour,9,1,0,2026-06-09
Q000635,GB,London,steak dinner,2,0,0,2026-06-26
Q000636,GB,Manchester,eyelash extensions,12,0,0,2026-06-29
Q000637,GB,Manchester,eyelash extensions,5,1,1,2026-06-03
Q000638,GB,Birmingham,helicopter tour,0,0,0,2026-06-21
Q000639,GB,Glasgow,pizza deal,1,0,0,2026-06-24
Q000640,GB,London,manicure,24,1,0,2026-06-29
Q000641,GB,London,helicopter tour,0,0,0,2026-06-17
Q000642,GB,Manchester,personal trainer,16,0,0,2026-06-05
Q000643,GB,Manchester,couples massage,0,0,0,2026-06-26
Q000644,GB,Glasgow,supercar track day,0,0,0,2026-06-13
Q000645,GB,Birmingham,paintball,17,0,0,2026-06-28
Q000646,GB,London,eyelash extensions,2,0,0,2026-06-01
Q000647,GB,London,supercar track day,0,0,0,2026-06-07
Q000648,GB,London,sushi,12,1,1,2026-06-27
Q000649,GB,London,sushi,19,1,0,2026-06-22
Q000650,GB,London,yoga class,24,1,0,2026-06-24
Q000651,GB,London,haircuut,30,0,0,2026-06-03
Q000652,GB,Birmingham,thai massage,1,0,0,2026-06-20
Q000653,GB,Glasgow,inddian restaurant,18,0,0,2026-06-29
Q000654,GB,London,pizza deal,16,0,0,2026-06-22
Q000655,GB,Manchester,yoga class,0,0,0,2026-06-28
Q000656,GB,London,deep tissue massage,1,0,0,2026-06-26
Q000657,GB,Glasgow,hot air balloon ride,0,0,0,2026-06-03
Q000658,GB,London,pilates,2,0,0,2026-06-07
Q000659,GB,London,bowling,1,0,0,2026-06-23
Q000660,GB,London,escape room,19,1,1,2026-06-02
Q000661,GB,Manchester,hot air balloon ride,0,0,0,2026-06-01
Q000662,GB,Glasgow,facial,1,0,0,2026-06-28
Q000663,GB,Manchester,back massage,23,1,1,2026-06-14
Q000664,GB,Birmingham,hair colour,0,0,0,2026-06-29
Q000665,GB,Manchester,skydiving,0,0,0,2026-06-01
Q000666,GB,Glasgow,facial,17,0,0,2026-06-15
Q000667,GB,Glasgow,go karting,10,1,1,2026-06-05
Q000668,GB,Manchester,crrossfit,6,0,0,2026-06-22
Q000669,GB,Birmingham,go kartiing,1,0,0,2026-06-20
Q000670,GB,Birmingham,skydiving,0,0,0,2026-06-29
Q000671,GB,London,pizza deal,1,0,0,2026-06-18
Q000672,GB,London,brunch,2,0,0,2026-06-30
Q000673,GB,Manchester,deep tissue massage,2,0,0,2026-06-21
Q000674,GB,Glasgow,go karuing,0,0,0,2026-06-15
Q000675,GB,London,hot air balloon ride,0,0,0,2026-06-02
Q000676,GB,London,supercar track day,0,0,0,2026-06-16
Q000677,GB,London,hot air balloon ride,0,0,0,2026-06-12
Q000678,GB,Birmingham,yoga class,13,0,0,2026-06-20
Q000679,GB,Birmingham,hot air balloon ride,0,0,0,2026-06-15
Q000680,GB,London,city tour,0,0,0,2026-06-09
Q000681,GB,London,hair colour,21,1,0,2026-06-06
Q000682,GB,London,supercar track day,0,0,0,2026-06-04
Q000683,GB,London,shark diving,0,0,0,2026-06-24
Q000684,GB,London,pizza deal,15,0,0,2026-06-16
Q000685,GB,Glasgow,manicure,15,1,1,2026-06-25
Q000686,GB,London,sushi,1,0,0,2026-06-15
Q000687,GB,Birmingham,steak ddinner,2,0,0,2026-06-29
Q000688,GB,Glasgow,suercar track day,0,0,0,2026-06-04
Q000689,GB,London,paintball,2,0,0,2026-06-05
Q000690,GB,London,eyelash extensions,0,0,0,2026-06-27
Q000691,GB,Birmingham,thai massage,20,1,0,2026-06-18
Q000692,GB,London,supercar track day,0,0,0,2026-06-07
Q000693,GB,London,hair colour,1,0,0,2026-06-05
Q000694,GB,London,sushi,2,0,0,2026-06-15
Q000695,GB,Birmingham,facial,2,0,0,2026-06-01
Q000696,GB,London,sports massage,17,1,1,2026-06-13
Q000697,GB,Glasgow,couples massage,2,0,0,2026-06-17
Q000698,GB,Birmingham,skydiving,0,0,0,2026-06-25
Q000699,GB,Birmingham,bowling,24,1,0,2026-06-10
Q000700,GB,Manchester,facial,20,1,0,2026-06-30
Q000701,GB,Birmingham,shark diving,0,0,0,2026-06-02
Q000702,GB,London,steak dinner,17,1,0,2026-06-22
Q000703,GB,London,supercar track day,0,0,0,2026-06-20
Q000704,GB,London,bowling,0,0,0,2026-06-28
Q000705,GB,London,escape room,1,0,0,2026-06-07
Q000706,GB,London,brunch,21,1,1,2026-06-12
Q000707,GB,Birmingham,steak dinner,0,0,0,2026-06-10
Q000708,GB,Manchester,crossfit,25,0,0,2026-06-04
Q000709,GB,London,city tour,5,0,0,2026-06-19
Q000710,GB,London,hair colour,25,0,0,2026-06-16
Q000711,GB,Birmingham,pizza deal,7,1,0,2026-06-26
Q000712,GB,London,skydiving,0,0,0,2026-06-15
Q000713,GB,London,manicure,1,0,0,2026-06-05
Q000714,GB,Birmingham,gym,13,0,0,2026-06-03
Q000715,GB,Manchester,eyelash extensions,8,0,0,2026-06-05
Q000716,GB,Birmingham,shark diving,0,0,0,2026-06-07
Q000717,GB,London,go karting,1,0,0,2026-06-28
Q000718,GB,London,personal trainer,6,1,1,2026-06-20
Q000719,GB,London,sports massage,1,0,0,2026-06-13
Q000720,GB,Glasgow,personal trainer,2,1,0,2026-06-12
Q000721,GB,London,go karting,18,1,0,2026-06-18
Q000722,GB,Manchester,skyddiving,0,0,0,2026-06-12
Q000723,GB,London,steak dinner,0,0,0,2026-06-26
Q000724,GB,London,personal trainer,13,0,0,2026-06-19
Q000725,GB,Birmingham,helicopter tour,0,0,0,2026-06-11
Q000726,GB,Manchester,eyelash extensions,1,0,0,2026-06-21
Q000727,GB,Manchester,city tour,1,0,0,2026-06-25
Q000728,GB,London,gym,1,0,0,2026-06-05
Q000729,GB,London,couples massage,2,0,0,2026-06-30
Q000730,GB,Glasgow,pizza deal,20,0,0,2026-06-26
Q000731,GB,Birmingham,paintball,2,0,0,2026-06-21
Q000732,GB,London,deep tissue massage,0,0,0,2026-06-29
Q000733,GB,London,sports massage,6,1,1,2026-06-15
Q000734,GB,London,back massage,1,0,0,2026-06-14
Q000735,GB,Birmingham,go karting,11,1,1,2026-06-22
Q000736,GB,London,eyelash extensions,22,0,0,2026-06-13
Q000737,GB,London,yoga class,1,1,0,2026-06-30
Q000738,GB,Birmingham,city tour,1,0,0,2026-06-20
Q000739,GB,Birmingham,couples massage,4,0,0,2026-06-18
Q000740,GB,Birmingham,sports massage,16,1,0,2026-06-15
Q000741,GB,London,thai massage,0,0,0,2026-06-30
Q000742,GB,London,deep tissue massage,0,0,0,2026-06-22
Q000743,GB,London,manicure,20,0,0,2026-06-06
Q000744,GB,Manchester,hot air balloon ride,0,0,0,2026-06-06
Q000745,GB,London,hot air balloon ride,0,0,0,2026-06-17
Q000746,GB,London,couples massage,1,0,0,2026-06-21
Q000747,GB,London,pilates,2,0,0,2026-06-15
Q000748,GB,London,brunch,31,0,0,2026-06-15
Q000749,GB,London,brunch,1,1,1,2026-06-22
Q000750,GB,Birmingham,bowling,25,1,1,2026-06-15
Q000751,GB,London,gym,23,1,0,2026-06-03
Q000752,GB,Birmingham,sushi,23,0,0,2026-06-16
Q000753,GB,Birmingham,pilates,13,1,0,2026-06-08
Q000754,GB,Manchester,back massage,1,0,0,2026-06-07
Q000755,GB,London,yoga class,0,0,0,2026-06-19
Q000756,GB,London,hot air balloon ride,0,0,0,2026-06-27
Q000757,GB,Birmingham,escape room,17,0,0,2026-06-18
Q000758,GB,London,city tour,0,0,0,2026-06-11
Q000759,GB,Manchester,skydiving,0,0,0,2026-06-10
Q000760,GB,London,personal trainer,6,1,0,2026-06-28
Q000761,GB,Glasgow,indian restaurant,13,0,0,2026-06-23
Q000762,GB,London,go iarting,1,0,0,2026-06-20
Q000763,GB,London,back massage,0,0,0,2026-06-05
Q000764,GB,Glasgow,go karting,39,0,0,2026-06-07
Q000765,GB,London,crossfit,22,1,0,2026-06-28
Q000766,GB,Birmingham,supercar track day,0,0,0,2026-06-08
Q000767,GB,Manchester,personal trainer,23,1,1,2026-06-21
Q000768,GB,London,hair color,1,0,0,2026-06-29
Q000769,GB,Birmingham,boeling,7,0,0,2026-06-06
Q000770,GB,London,gym,19,1,0,2026-06-25
Q000771,GB,London,city tour,25,0,0,2026-06-07
Q000772,GB,London,hair colour,2,0,0,2026-06-09
Q000773,GB,Birmingham,hair colour,0,0,0,2026-06-14
Q000774,GB,Birmingham,helicopter tour,0,0,0,2026-06-23
Q000775,GB,Birmingham,thai massage,4,0,0,2026-06-13
Q000776,GB,Birmingham,sports massage,0,0,0,2026-06-20
Q000777,GB,London,pilates,12,1,0,2026-06-14
Q000778,GB,London,bowling,0,0,0,2026-06-19
Q000779,GB,Manchester,maniccure,2,0,0,2026-06-23
Q000780,GB,London,back massage,25,1,0,2026-06-19
Q000781,GB,Birmingham,haircut,6,1,1,2026-06-05
Q000782,GB,Birmingham,facial,1,0,0,2026-06-08
Q000783,GB,Manchester,skydiving,0,0,0,2026-06-21
Q000784,GB,Birmingham,supercar track day,0,0,0,2026-06-10
Q000785,GB,Manchester,brunch,17,1,0,2026-06-04
Q000786,GB,London,skydiving,0,0,0,2026-06-22
Q000787,GB,London,skydiving,0,0,0,2026-06-06
Q000788,GB,Birmingham,pizza deal,13,1,1,2026-06-02
Q000789,GB,London,escape room,12,1,0,2026-06-29
Q000790,GB,London,paintball,8,1,0,2026-06-26
Q000791,GB,London,eyelasa extensions,9,0,0,2026-06-07
Q000792,GB,London,indian restaurant,4,1,0,2026-06-16
Q000793,GB,London,brunch,4,1,0,2026-06-25
Q000794,GB,London,hot air balloon ride,0,0,0,2026-06-20
Q000795,GB,London,manicure,7,1,0,2026-06-07
Q000796,GB,Birmingham,couples massage,0,0,0,2026-06-12
Q000797,GB,Manchester,city tour,1,0,0,2026-06-13
Q000798,GB,Birmingham,paintball,2,0,0,2026-06-28
Q000799,GB,Manchester,indian restaurant,2,0,0,2026-06-20
Q000800,GB,London,city tour,25,1,0,2026-06-02
Q000801,GB,Glasgow,hairut,18,1,0,2026-06-25
Q000802,GB,Manchester,pilates,2,0,0,2026-06-16
Q000803,GB,Birmingham,bowling,0,0,0,2026-06-25
Q000804,GB,Birmingham,couples massage,16,1,1,2026-06-08
Q000805,GB,London,brunch,1,0,0,2026-06-27
Q000806,GB,London,eyelash extensions,9,1,0,2026-06-20
Q000807,GB,Manchester,sushi,14,0,0,2026-06-15
Q000808,GB,London,brunch,13,1,1,2026-06-17
Q000809,GB,London,steak dinner,25,1,1,2026-06-06
Q000810,GB,London,thai massage,39,0,0,2026-06-15
Q000811,GB,Manchester,sushi,1,1,0,2026-06-05
Q000812,GB,Manchester,pizza deal,1,0,0,2026-06-21
Q000813,GB,Glasgow,yoga class,2,0,0,2026-06-17
Q000814,GB,London,skydiving,0,0,0,2026-06-04
Q000815,GB,London,brunch,1,1,0,2026-06-16
Q000816,GB,Manchester,pilates,29,0,0,2026-06-09
Q000817,GB,London,hot air balloon ride,0,0,0,2026-06-10
Q000818,GB,Birmingham,personal trainer,0,0,0,2026-06-03
Q000819,GB,London,deep tissue massage,12,1,0,2026-06-22
Q000820,GB,Manchester,indian restaurant,9,0,0,2026-06-28
Q000821,GB,Manchester,facial,26,0,0,2026-06-22
Q000822,GB,London,pizza deal,0,0,0,2026-06-18
Q000823,GB,Manchester,indian restaurant,2,0,0,2026-06-28
Q000824,GB,Birmingham,eyelash extensions,0,0,0,2026-06-29
Q000825,GB,London,couples massage,1,0,0,2026-06-10
Q000826,GB,London,supercar track day,0,0,0,2026-06-10
Q000827,GB,Manchester,indian restaurant,25,1,0,2026-06-10
Q000828,GB,London,haircut,14,0,0,2026-06-27
Q000829,GB,London,thai massage,1,0,0,2026-06-24
Q000830,GB,London,haircuut,0,0,0,2026-06-13
Q000831,GB,London,shark diving,0,0,0,2026-06-26
Q000832,GB,London,brunch,2,0,0,2026-06-27
Q000833,GB,Birmingham,personal trainer,0,0,0,2026-06-16
Q000834,GB,Glasgow,gym,7,0,0,2026-06-06
Q000835,GB,Glasgow,pilates,15,0,0,2026-06-29
Q000836,GB,Manchester,city tour,1,0,0,2026-06-28
Q000837,GB,Manchester,skydiving,0,0,0,2026-06-16
Q000838,GB,London,steak dinner,16,0,0,2026-06-29
Q000839,GB,London,paintball,28,0,0,2026-06-14
Q000840,GB,London,hair colour,0,0,0,2026-06-26
Q000841,GB,London,back massage,9,1,0,2026-06-17
Q000842,GB,London,bowling,9,1,1,2026-06-14
Q000843,GB,London,hot air balloon ride,0,0,0,2026-06-04
Q000844,GB,Birmingham,sports massage,0,0,0,2026-06-15
Q000845,GB,Birmingham,paintball,20,1,1,2026-06-19
Q000846,GB,London,supercar track day,0,0,0,2026-06-20
Q000847,GB,Birmingham,yoga class,22,1,0,2026-06-23
Q000848,GB,London,pilates,2,0,0,2026-06-07
Q000849,GB,Manchester,shark diving,0,0,0,2026-06-13
Q000850,GB,Manchester,hair colour,17,0,0,2026-06-16
Q000851,GB,London,escape room,5,0,0,2026-06-22
Q000852,GB,Birmingham,skydiving,0,0,0,2026-06-08
Q000853,GB,Manchester,city tor,21,0,0,2026-06-21
Q000854,GB,Manchester,hot air balloon ride,0,0,0,2026-06-17
Q000855,GB,Birmingham,couples massage,0,0,0,2026-06-29
Q000856,GB,London,gym,7,1,0,2026-06-06
Q000857,GB,Manchester,gym,22,1,0,2026-06-21
Q000858,GB,London,sushi,38,0,0,2026-06-09
Q000859,GB,London,hair colour,0,0,0,2026-06-23
Q000860,GB,Birmingham,facial,1,0,0,2026-06-20
Q000861,GB,Manchester,back massage,14,1,0,2026-06-26
Q000862,GB,London,shark diving,0,0,0,2026-06-23
Q000863,GB,London,pilates,1,0,0,2026-06-02
Q000864,GB,London,go karting,5,0,0,2026-06-17
Q000865,GB,London,hair colour,2,1,1,2026-06-24
Q000866,GB,London,back massage,6,0,0,2026-06-09
Q000867,GB,Birmingham,eyelash extensions,1,0,0,2026-06-01
Q000868,GB,Manchester,hot air balloon ride,0,0,0,2026-06-23
Q000869,GB,Manchester,brunch,25,0,0,2026-06-18
Q000870,GB,London,pilates,23,0,0,2026-06-02
Q000871,GB,Birmingham,backk massage,20,1,0,2026-06-26
Q000872,GB,London,pilates,21,1,0,2026-06-28
Q000873,GB,Manchester,helicopter tour,0,0,0,2026-06-16
Q000874,GB,Manchester,eyelash extensions,23,1,0,2026-06-03
Q000875,GB,London,hot air balloon ride,0,0,0,2026-06-15
Q000876,GB,London,couples massage,18,0,0,2026-06-29
Q000877,GB,London,supercar track day,0,0,0,2026-06-28
Q000878,GB,London,hair colour,8,0,0,2026-06-08
Q000879,GB,London,shark diving,0,0,0,2026-06-16
Q000880,GB,Manchester,haircut,23,0,0,2026-06-14
Q000881,GB,Birmingham,escape room,6,1,1,2026-06-27
Q000882,GB,Manchester,hot air balloon ride,0,0,0,2026-06-30
Q000883,GB,London,brunch,21,0,0,2026-06-13
Q000884,GB,Birmingham,paintball,1,1,0,2026-06-19
Q000885,GB,London,paintball,1,1,0,2026-06-17
Q000886,GB,London,sports massage,13,1,0,2026-06-04
Q000887,GB,London,yoga class,1,0,0,2026-06-12
Q000888,GB,Glasgow,manicure,20,1,0,2026-06-11
Q000889,GB,London,brunch,8,0,0,2026-06-20
Q000890,GB,London,helicopter tour,0,0,0,2026-06-03
Q000891,GB,London,supercar track day,0,0,0,2026-06-11
